fltno,dest,source,freq,route
AI 0568,HYD,BLR,1,HYD-BLR
AI 0688,BOM,DED,1,BOM-DED
AI 3425,DEL,SXR,1,DEL-SXR
AI 0573,BLR,PAT,1,BLR-PAT
AI 0879,DEL,IXB,1,DEL-IXB
AI 0445,DEL,IXL,1,DEL-IXL
AI 0625,BOM,LKO,1,BOM-LKO
AI 0649,BOM,ATQ,1,BOM-ATQ
AI 0419,STV,GOI,1,STV-GOI
AI 0568,BLR,DED,1,BLR-DED
AI 0896,IXA,DEL,1,IXA-DEL
AI 3829,SXR,IXJ,1,SXR-IXJ
AI 0460,VGA,DEL,1,VGA-DEL
AI 0470,RPR,DEL,1,RPR-DEL
AI 0788,IXZ,CCU,1,IXZ-CCU
AI 0852,PNQ,DEL,1,PNQ-DEL
AI 0486,IXZ,DEL,1,IXZ-DEL
AI 0689,DED,BOM,1,DED-BOM
AI 0449,IXL,IXJ,1,IXL-IXJ
AI 3830,IXJ,SXR,1,IXJ-SXR
AI 0880,IXB,DEL,1,IXB-DEL
AI 0574,PAT,BLR,1,PAT-BLR
AI 0626,LKO,BOM,1,LKO-BOM
AI 0667,GOI,STV,1,GOI-STV
AI 3426,SXR,DEL,1,SXR-DEL
AI 0650,ATQ,BOM,1,ATQ-BOM
AI 0450,IXJ,IXL,1,IXJ-IXL
AI 0568,DED,HYD,1,DED-HYD
AI 3722,CCU,AJL,1,CCU-AJL
AI 0667,STV,HYD,1,STV-HYD
AI 3713,CCU,IMF,1,CCU-IMF
AI 0565,BLR,LKO,1,BLR-LKO
AI 0446,IXL,DEL,1,IXL-DEL
AI 0527,BLR,PNQ,1,BLR-PNQ
AI 3722,AJL,IXS,1,AJL-IXS
AI 3714,IMF,CCU,1,IMF-CCU
AI 0420,HYD,STV,1,HYD-STV
AI 3722,IXS,CCU,1,IXS-CCU
AI 0528,PNQ,BLR,1,PNQ-BLR
AI 0415,DEL,PAT,1,DEL-PAT
AI 0566,LKO,BLR,1,LKO-BLR
AI 0427,DEL,VNS,1,DEL-VNS
AI 0465,DEL,COK,1,DEL-COK
AI 0420,STV,DEL,1,STV-DEL
AI 0416,PAT,DEL,1,PAT-DEL
AI 0428,VNS,DEL,1,VNS-DEL
AI 0617,BOM,HYD,1,BOM-HYD
AI 0466,COK,DEL,1,COK-DEL
AI 0618,HYD,BOM,1,HYD-BOM
AI 3887,DEL,BOM,1,DEL-BOM
AI 0887,DEL,BOM,5,DEL-BOM
AI 0664,GOI,BOM,1,GOI-BOM
9I 506,AGX,COK,6,AGX-COK
9I 506,AGX,COK,1,AGX-COK
9I 873,AMD,IXY,6,AMD-IXY
9I 887,AMD,ISK,6,AMD-ISK
9I 887,AMD,ISK,1,AMD-ISK
9I 697,IXD,PAB,4,IXD-PAB
9I 604,IXD,DEL,3,IXD-DEL
9I 698,IXD,DEL,4,IXD-DEL
9I 876,BLR,KLH,4,BLR-KLH
9I 702,BEK,DEL,4,BEK-DEL
9I 562,IXG,PNQ,6,IXG-PNQ
9I 505,BLR,COK,6,BLR-COK
9I 505,BLR,COK,1,BLR-COK
9I 509,BLR,GBI,4,BLR-GBI
9I 531,BLR,MYQ,1,BLR-MYQ
9I 531,BLR,MYQ,4,BLR-MYQ
9I 531,BLR,MYQ,2,BLR-MYQ
9I 509,BLR,GBI,1,BLR-GBI
9I 509,BLR,GBI,2,BLR-GBI
9I 652,BHU,BOM,7,BHU-BOM
9I 748,BBI,JRG,7,BBI-JRG
9I 834,BKB,DEL,7,BKB-DEL
9I 692,PAB,JLR,4,PAB-JLR
9I 698,PAB,IXD,4,PAB-IXD
9I 714,IXC,DHM,6,IXC-DHM
9I 805,IXC,KUU,6,IXC-KUU
9I 806,IXC,DEL,6,IXC-DEL
9I 818,IXC,DEL,3,IXC-DEL
9I 858,DED,DEL,7,DED-DEL
9I 645,DED,PGH,7,DED-PGH
9I 646,DED,DEL,7,DED-DEL
9I 610,DED,DEL,7,DED-DEL
9I 835,DEL,IXP,3,DEL-IXP
9I 701,DEL,BEK,4,DEL-BEK
9I 837,DEL,LUH,4,DEL-LUH
9I 643,DEL,JAI,7,DEL-JAI
9I 857,DEL,DED,7,DEL-DED
9I 645,DEL,DED,7,DEL-DED
9I 609,DEL,DED,7,DEL-DED
9I 713,DEL,DHM,6,DEL-DHM
9I 713,DEL,DHM,1,DEL-DHM
9I 833,DEL,BKB,7,DEL-BKB
9I 831,DEL,IXC,7,DEL-IXC
9I 832,DEL,IXC,7,DEL-IXC
9I 843,DEL,JAI,7,DEL-JAI
9I 809,DEL,GOP,7,DEL-GOP
9I 805,DEL,IXC,6,DEL-IXC
9I 805,DEL,KUU,1,DEL-KUU
9I 697,DEL,IXD,4,DEL-IXD
9I 603,DEL,IXD,3,DEL-IXD
9I 817,DEL,IXC,3,DEL-IXC
9I 691,DEL,JLR,4,DEL-JLR
9I 617,DEL,JLR,3,DEL-JLR
9I 713,DHM,IXC,6,DHM-IXC
9I 714,DHM,DEL,6,DHM-DEL
9I 714,DHM,DEL,1,DHM-DEL
9I 741,DMU,IMF,4,DMU-IMF
9I 742,DMU,GAU,4,DMU-GAU
9I 624,NMB,BOM,7,NMB-BOM
9I 658,GOI,BOM,7,GOI-BOM
9I 882,GOI,MYQ,7,GOI-MYQ
9I 809,GOP,LKO,7,GOP-LKO
9I 810,GOP,DEL,7,GOP-DEL
9I 666,GBI,BOM,4,GBI-BOM
9I 510,GBI,BLR,4,GBI-BLR
9I 510,GBI,BLR,1,GBI-BLR
9I 510,GBI,BLR,2,GBI-BLR
9I 741,GAU,DMU,4,GAU-DMU
9I 742,GAU,CCU,4,GAU-CCU
9I 737,GAU,IXT,3,GAU-IXT
9I 738,GAU,CCU,3,GAU-CCU
9I 880,HBX,BPM,3,HBX-BPM
9I 561,BPM,PNQ,6,BPM-PNQ
9I 561,BPM,PNQ,1,BPM-PNQ
9I 881,BPM,MYQ,7,BPM-MYQ
9I 875,BPM,KLH,4,BPM-KLH
9I 875,BPM,KLH,1,BPM-KLH
9I 875,BPM,KLH,2,BPM-KLH
9I 879,BPM,HBX,3,BPM-HBX
9I 885,BPM,JGB,7,BPM-JGB
9I 871,BPM,ISK,6,BPM-ISK
9I 871,BPM,ISK,1,BPM-ISK
9I 742,IMF,DMU,4,IMF-DMU
9I 692,JLR,DEL,4,JLR-DEL
9I 691,JLR,PAB,4,JLR-PAB
9I 618,JLR,DEL,3,JLR-DEL
9I 885,JGB,RPR,7,JGB-RPR
9I 886,JGB,BPM,7,JGB-BPM
9I 644,JAI,DEL,7,JAI-DEL
9I 844,JAI,DEL,7,JAI-DEL
9I 745,JRG,BBI,7,JRG-BBI
9I 748,JRG,RPR,7,JRG-RPR
9I 746,JRG,CCU,7,JRG-CCU
9I 874,IXY,AMD,6,IXY-AMD
9I 505,COK,AGX,6,COK-AGX
9I 506,COK,BLR,6,COK-BLR
9I 505,COK,AGX,1,COK-AGX
9I 506,COK,BLR,1,COK-BLR
9I 534,COK,MYQ,1,COK-MYQ
9I 532,COK,MYQ,4,COK-MYQ
9I 534,COK,MYQ,2,COK-MYQ
9I 875,KLH,BLR,4,KLH-BLR
9I 876,KLH,BPM,4,KLH-BPM
9I 876,KLH,BPM,1,KLH-BPM
9I 876,KLH,BPM,2,KLH-BPM
9I 741,CCU,GAU,4,CCU-GAU
9I 737,CCU,GAU,3,CCU-GAU
9I 751,CCU,IXI,7,CCU-IXI
9I 745,CCU,JRG,7,CCU-JRG
9I 806,KUU,IXC,6,KUU-IXC
9I 806,KUU,DEL,1,KUU-DEL
9I 752,IXI,CCU,7,IXI-CCU
9I 810,LKO,GOP,7,LKO-GOP
9I 838,LUH,DEL,4,LUH-DEL
9I 533,IXE,MYQ,4,IXE-MYQ
9I 665,BOM,GBI,4,BOM-GBI
9I 651,BOM,BHU,7,BOM-BHU
9I 623,BOM,NMB,7,BOM-NMB
9I 657,BOM,GOI,7,BOM-GOI
9I 881,MYQ,GOI,7,MYQ-GOI
9I 882,MYQ,BPM,7,MYQ-BPM
9I 531,MYQ,COK,1,MYQ-COK
9I 534,MYQ,BLR,1,MYQ-BLR
9I 531,MYQ,COK,4,MYQ-COK
9I 532,MYQ,IXE,4,MYQ-IXE
9I 533,MYQ,BLR,4,MYQ-BLR
9I 531,MYQ,COK,2,MYQ-COK
9I 534,MYQ,BLR,2,MYQ-BLR
9I 871,ISK,AMD,6,ISK-AMD
9I 887,ISK,PNQ,6,ISK-PNQ
9I 888,ISK,BPM,6,ISK-BPM
9I 871,ISK,AMD,1,ISK-AMD
9I 887,ISK,PNQ,1,ISK-PNQ
9I 888,ISK,BPM,1,ISK-BPM
9I 646,PGH,DED,7,PGH-DED
9I 737,IXT,TEZ,3,IXT-TEZ
9I 836,IXP,DEL,3,IXP-DEL
9I 561,PNQ,IXG,6,PNQ-IXG
9I 562,PNQ,BPM,6,PNQ-BPM
9I 562,PNQ,BPM,1,PNQ-BPM
9I 888,PNQ,ISK,6,PNQ-ISK
9I 888,PNQ,ISK,1,PNQ-ISK
9I 886,RPR,JGB,7,RPR-JGB
9I 746,RPR,JRG,7,RPR-JRG
9I 738,TEZ,GAU,3,TEZ-GAU
S9 111,AMD,IDR,1,AMD-IDR
S9 111,AMD,IDR,3,AMD-IDR
S9 111,AMD,IDR,3,AMD-IDR
S9 111,AMD,IDR,5,AMD-IDR
S9 121,AMD,BHO,5,AMD-BHO
S9 111,AMD,IDR,5,AMD-IDR
S9 121,AMD,BHO,6,AMD-BHO
S9 111,AMD,IDR,6,AMD-IDR
S9 121,AMD,BHO,1,AMD-BHO
S9 111,AMD,IDR,1,AMD-IDR
S9 131,AMD,IDR,6,AMD-IDR
S9 122,BHO,AMD,5,BHO-AMD
S9 122,BHO,AMD,6,BHO-AMD
S9 122,BHO,AMD,1,BHO-AMD
S9 102,IDR,AMD,1,IDR-AMD
S9 102,IDR,AMD,3,IDR-AMD
S9 102,IDR,AMD,3,IDR-AMD
S9 102,IDR,AMD,5,IDR-AMD
S9 102,IDR,AMD,6,IDR-AMD
S9 102,IDR,AMD,1,IDR-AMD
S9 132,IDR,AMD,6,IDR-AMD
S9 101,IDR,RAI,3,IDR-RAI
S9 101,IDR,RAI,5,IDR-RAI
S9 101,IDR,RAI,7,IDR-RAI
S9 102,RAI,IDR,3,RAI-IDR
S9 102,RAI,IDR,5,RAI-IDR
S9 102,RAI,IDR,7,RAI-IDR
G8 666,IXA,CCU,7,IXA-CCU
G8 802,AMD,BLR,7,AMD-BLR
G8 802,AMD,BLR,1,AMD-BLR
G8 802,AMD,BLR,1,AMD-BLR
G8 802,AMD,BLR,6,AMD-BLR
G8 804,AMD,BLR,7,AMD-BLR
G8 110,AMD,IXC,6,AMD-IXC
G8 911,AMD,IXC,6,AMD-IXC
G8 912,AMD,MAA,1,AMD-MAA
G8 912,AMD,MAA,6,AMD-MAA
G8 912,AMD,MAA,1,AMD-MAA
G8 912,AMD,MAA,6,AMD-MAA
G8 714,AMD,DEL,7,AMD-DEL
G8 714,AMD,DEL,7,AMD-DEL
G8 714,AMD,DEL,1,AMD-DEL
G8 718,AMD,DEL,7,AMD-DEL
G8 720,AMD,DEL,7,AMD-DEL
G8 915,AMD,GOI,7,AMD-GOI
G8 3021,AMD,GOI,6,AMD-GOI
G8 3023,AMD,GOI,6,AMD-GOI
G8 913,AMD,GOI,7,AMD-GOI
G8 913,AMD,GOI,1,AMD-GOI
G8 709,AMD,BPM,6,AMD-BPM
G8 707,AMD,JAI,7,AMD-JAI
G8 950,AMD,IXJ,6,AMD-IXJ
G8 950,AMD,IXJ,6,AMD-IXJ
G8 708,AMD,COK,7,AMD-COK
G8 532,AMD,CCU,6,AMD-CCU
G8 1109,AMD,LKO,7,AMD-LKO
G8 109,AMD,LKO,6,AMD-LKO
G8 381,AMD,BOM,6,AMD-BOM
G8 247,AMD,BOM,7,AMD-BOM
G8 2505,AMD,BOM,6,AMD-BOM
G8 413,AMD,BOM,6,AMD-BOM
G8 459,AMD,BOM,7,AMD-BOM
G8 537,AMD,BOM,7,AMD-BOM
G8 721,AMD,PNQ,7,AMD-PNQ
G8 721,AMD,PNQ,6,AMD-PNQ
G8 721,AMD,PNQ,6,AMD-PNQ
G8 721,AMD,PNQ,6,AMD-PNQ
G8 721,AMD,PNQ,6,AMD-PNQ
G8 953,AMD,VNS,6,AMD-VNS
G8 953,AMD,VNS,1,AMD-VNS
G8 405,AJL,GAU,6,AJL-GAU
G8 1824,ATQ,DEL,7,ATQ-DEL
G8 1830,ATQ,DEL,7,ATQ-DEL
G8 1859,ATQ,BOM,7,ATQ-BOM
G8 1859,ATQ,BOM,6,ATQ-BOM
G8 154,IXB,DEL,1,IXB-DEL
G8 758,IXB,GAU,7,IXB-GAU
G8 537,IXB,CCU,7,IXB-CCU
G8 801,BLR,AMD,7,BLR-AMD
G8 803,BLR,AMD,7,BLR-AMD
G8 801,BLR,AMD,1,BLR-AMD
G8 803,BLR,AMD,1,BLR-AMD
G8 118,BLR,DEL,6,BLR-DEL
G8 118,BLR,DEL,5,BLR-DEL
G8 118,BLR,DEL,7,BLR-DEL
G8 116,BLR,DEL,1,BLR-DEL
G8 118,BLR,DEL,7,BLR-DEL
G8 285,BLR,GOI,7,BLR-GOI
G8 294,BLR,BPM,1,BLR-BPM
G8 805,BLR,JAI,7,BLR-JAI
G8 805,BLR,JAI,7,BLR-JAI
G8 805,BLR,JAI,7,BLR-JAI
G8 805,BLR,JAI,1,BLR-JAI
G8 817,BLR,CCU,7,BLR-CCU
G8 817,BLR,CCU,1,BLR-CCU
G8 805,BLR,LKO,6,BLR-LKO
G8 805,BLR,LKO,5,BLR-LKO
G8 808,BLR,LKO,1,BLR-LKO
G8 808,BLR,LKO,6,BLR-LKO
G8 320,BLR,BOM,1,BLR-BOM
G8 399,BLR,BOM,1,BLR-BOM
G8 320,BLR,BOM,1,BLR-BOM
G8 320,BLR,BOM,6,BLR-BOM
G8 385,BLR,BOM,1,BLR-BOM
G8 395,BLR,BOM,7,BLR-BOM
G8 399,BLR,BOM,1,BLR-BOM
G8 274,BLR,PAT,1,BLR-PAT
G8 274,BLR,PAT,5,BLR-PAT
G8 873,BLR,PAT,1,BLR-PAT
G8 802,BLR,IXZ,7,BLR-IXZ
G8 802,BLR,IXZ,6,BLR-IXZ
G8 802,BLR,IXZ,1,BLR-IXZ
G8 802,BLR,IXZ,6,BLR-IXZ
G8 815,BLR,PNQ,6,BLR-PNQ
G8 815,BLR,PNQ,7,BLR-PNQ
G8 815,BLR,PNQ,7,BLR-PNQ
G8 815,BLR,PNQ,1,BLR-PNQ
G8 241,BLR,PNQ,1,BLR-PNQ
G8 815,BLR,PNQ,6,BLR-PNQ
G8 374,BLR,IXR,1,BLR-IXR
G8 374,BLR,IXR,5,BLR-IXR
G8 401,BLR,IXR,1,BLR-IXR
G8 1853,BLR,STV,1,BLR-STV
G8 1853,BLR,STV,6,BLR-STV
G8 403,BLR,VNS,5,BLR-VNS
G8 379,BBI,BOM,1,BBI-BOM
G8 109,IXC,AMD,6,IXC-AMD
G8 913,IXC,AMD,6,IXC-AMD
G8 807,IXC,BLR,2,IXC-BLR
G8 807,IXC,BLR,5,IXC-BLR
G8 104,IXC,DEL,7,IXC-DEL
G8 110,IXC,DEL,7,IXC-DEL
G8 382,IXC,BOM,1,IXC-BOM
G8 2507,IXC,BOM,6,IXC-BOM
G8 382,IXC,BOM,6,IXC-BOM
G8 465,IXC,BOM,1,IXC-BOM
G8 149,IXC,SXR,1,IXC-SXR
G8 149,IXC,SXR,7,IXC-SXR
G8 149,IXC,SXR,6,IXC-SXR
G8 149,IXC,SXR,6,IXC-SXR
G8 149,IXC,SXR,7,IXC-SXR
G8 911,IXC,SXR,6,IXC-SXR
G8 911,MAA,AMD,7,MAA-AMD
G8 911,MAA,AMD,7,MAA-AMD
G8 917,MAA,GOI,7,MAA-GOI
G8 504,MAA,BPM,7,MAA-BPM
G8 304,MAA,BOM,7,MAA-BOM
G8 302,MAA,BOM,6,MAA-BOM
G8 304,MAA,BOM,6,MAA-BOM
G8 305,MAA,IXZ,1,MAA-IXZ
G8 305,MAA,IXZ,6,MAA-IXZ
G8 309,MAA,IXZ,1,MAA-IXZ
G8 451,MAA,PNQ,7,MAA-PNQ
G8 451,MAA,PNQ,3,MAA-PNQ
G8 2604,CJB,BOM,7,CJB-BOM
G8 2603,CJB,PNQ,4,CJB-PNQ
G8 1832,DED,DEL,6,DED-DEL
G8 1836,DED,DEL,1,DED-DEL
G8 1838,DED,BOM,7,DED-BOM
G8 713,DEL,AMD,5,DEL-AMD
G8 713,DEL,AMD,6,DEL-AMD
G8 713,DEL,AMD,4,DEL-AMD
G8 717,DEL,AMD,7,DEL-AMD
G8 719,DEL,AMD,7,DEL-AMD
G8 400,DEL,AJL,7,DEL-AJL
G8 1823,DEL,ATQ,7,DEL-ATQ
G8 1829,DEL,ATQ,7,DEL-ATQ
G8 153,DEL,IXB,7,DEL-IXB
G8 157,DEL,IXB,1,DEL-IXB
G8 113,DEL,BLR,7,DEL-BLR
G8 119,DEL,BLR,7,DEL-BLR
G8 107,DEL,IXC,7,DEL-IXC
G8 108,DEL,IXC,7,DEL-IXC
G8 1831,DEL,DED,7,DEL-DED
G8 1835,DEL,DED,7,DEL-DED
G8 194,DEL,GOI,7,DEL-GOI
G8 300,DEL,GOI,7,DEL-GOI
G8 194,DEL,GOI,7,DEL-GOI
G8 286,DEL,GOI,6,DEL-GOI
G8 286,DEL,GOI,6,DEL-GOI
G8 3019,DEL,GOI,7,DEL-GOI
G8 151,DEL,GAU,7,DEL-GAU
G8 423,DEL,BPM,1,DEL-BPM
G8 423,DEL,BPM,7,DEL-BPM
G8 423,DEL,BPM,1,DEL-BPM
G8 422,DEL,BPM,7,DEL-BPM
G8 423,DEL,BPM,6,DEL-BPM
G8 185,DEL,IXJ,1,DEL-IXJ
G8 697,DEL,IXJ,7,DEL-IXJ
G8 101,DEL,CCU,7,DEL-CCU
G8 101,DEL,CCU,7,DEL-CCU
G8 101,DEL,CCU,1,DEL-CCU
G8 105,DEL,CCU,6,DEL-CCU
G8 357,DEL,IXL,7,DEL-IXL
G8 205,DEL,IXL,7,DEL-IXL
G8 357,DEL,IXL,7,DEL-IXL
G8 357,DEL,IXL,7,DEL-IXL
G8 203,DEL,IXL,3,DEL-IXL
G8 221,DEL,IXL,4,DEL-IXL
G8 225,DEL,IXL,7,DEL-IXL
G8 357,DEL,IXL,7,DEL-IXL
G8 268,DEL,LKO,7,DEL-LKO
G8 268,DEL,LKO,7,DEL-LKO
G8 268,DEL,LKO,1,DEL-LKO
G8 268,DEL,LKO,6,DEL-LKO
G8 268,DEL,LKO,7,DEL-LKO
G8 188,DEL,LKO,7,DEL-LKO
G8 207,DEL,LKO,7,DEL-LKO
G8 2609,DEL,LKO,7,DEL-LKO
G8 268,DEL,LKO,6,DEL-LKO
G8 2501,DEL,BOM,1,DEL-BOM
G8 323,DEL,BOM,5,DEL-BOM
G8 330,DEL,BOM,1,DEL-BOM
G8 334,DEL,BOM,6,DEL-BOM
G8 336,DEL,BOM,7,DEL-BOM
G8 338,DEL,BOM,7,DEL-BOM
G8 346,DEL,BOM,7,DEL-BOM
G8 354,DEL,BOM,7,DEL-BOM
G8 392,DEL,BOM,7,DEL-BOM
G8 530,DEL,BOM,7,DEL-BOM
G8 131,DEL,PAT,7,DEL-PAT
G8 143,DEL,PAT,7,DEL-PAT
G8 198,DEL,PAT,7,DEL-PAT
G8 231,DEL,PAT,7,DEL-PAT
G8 2511,DEL,PAT,7,DEL-PAT
G8 1171,DEL,PNQ,7,DEL-PNQ
G8 173,DEL,PNQ,7,DEL-PNQ
G8 173,DEL,PNQ,7,DEL-PNQ
G8 2513,DEL,PNQ,7,DEL-PNQ
G8 145,DEL,IXR,7,DEL-IXR
G8 167,DEL,IXR,7,DEL-IXR
G8 558,DEL,IXR,7,DEL-IXR
G8 1855,DEL,SAG,1,DEL-SAG
G8 187,DEL,SXR,7,DEL-SXR
G8 187,DEL,SXR,7,DEL-SXR
G8 3011,DEL,SXR,7,DEL-SXR
G8 180,DEL,SXR,7,DEL-SXR
G8 180,DEL,SXR,1,DEL-SXR
G8 187,DEL,SXR,2,DEL-SXR
G8 199,DEL,SXR,1,DEL-SXR
G8 3011,DEL,SXR,7,DEL-SXR
G8 180,DEL,SXR,6,DEL-SXR
G8 180,DEL,SXR,6,DEL-SXR
G8 187,DEL,SXR,7,DEL-SXR
G8 199,DEL,SXR,1,DEL-SXR
G8 187,DEL,SXR,6,DEL-SXR
G8 3011,DEL,SXR,7,DEL-SXR
G8 180,DEL,SXR,1,DEL-SXR
G8 180,DEL,SXR,7,DEL-SXR
G8 187,DEL,SXR,1,DEL-SXR
G8 199,DEL,SXR,6,DEL-SXR
G8 190,DEL,SXR,7,DEL-SXR
G8 3009,DEL,SXR,1,DEL-SXR
G8 3011,DEL,SXR,7,DEL-SXR
G8 180,DEL,SXR,7,DEL-SXR
G8 187,DEL,SXR,1,DEL-SXR
G8 199,DEL,SXR,6,DEL-SXR
G8 3013,DEL,SXR,7,DEL-SXR
G8 190,DEL,SXR,1,DEL-SXR
G8 169,DEL,SXR,6,DEL-SXR
G8 180,DEL,SXR,7,DEL-SXR
G8 187,DEL,SXR,7,DEL-SXR
G8 191,DEL,SXR,1,DEL-SXR
G8 199,DEL,SXR,6,DEL-SXR
G8 3009,DEL,SXR,1,DEL-SXR
G8 3011,DEL,SXR,6,DEL-SXR
G8 3013,DEL,SXR,6,DEL-SXR
G8 1833,DEL,STV,6,DEL-STV
G8 1827,DEL,STV,6,DEL-STV
G8 1827,DEL,STV,7,DEL-STV
G8 1833,DEL,STV,7,DEL-STV
G8 1860,DEL,TIR,6,DEL-TIR
G8 1860,DEL,TIR,7,DEL-TIR
G8 404,DEL,VNS,6,DEL-VNS
G8 182,DEL,VNS,6,DEL-VNS
G8 404,DEL,VNS,6,DEL-VNS
G8 1886,DEL,VTZ,6,DEL-VTZ
G8 914,GOI,AMD,6,GOI-AMD
G8 914,GOI,AMD,6,GOI-AMD
G8 3022,GOI,AMD,4,GOI-AMD
G8 3024,GOI,AMD,1,GOI-AMD
G8 914,GOI,AMD,1,GOI-AMD
G8 286,GOI,BLR,7,GOI-BLR
G8 918,GOI,MAA,1,GOI-MAA
G8 195,GOI,DEL,1,GOI-DEL
G8 301,GOI,DEL,6,GOI-DEL
G8 195,GOI,DEL,7,GOI-DEL
G8 285,GOI,DEL,6,GOI-DEL
G8 3020,GOI,DEL,7,GOI-DEL
G8 509,GOI,BPM,7,GOI-BPM
G8 509,GOI,BPM,7,GOI-BPM
G8 662,GOI,BPM,1,GOI-BPM
G8 509,GOI,BPM,1,GOI-BPM
G8 509,GOI,BPM,7,GOI-BPM
G8 814,GOI,BPM,1,GOI-BPM
G8 247,GOI,BOM,7,GOI-BOM
G8 372,GOI,BOM,7,GOI-BOM
G8 380,GOI,BOM,1,GOI-BOM
G8 380,GOI,BOM,7,GOI-BOM
G8 3006,GOI,BOM,3,GOI-BOM
G8 247,GOI,BOM,4,GOI-BOM
G8 3006,GOI,BOM,1,GOI-BOM
G8 380,GOI,BOM,4,GOI-BOM
G8 2606,GOI,BOM,3,GOI-BOM
G8 3006,GOI,BOM,7,GOI-BOM
G8 3008,GOI,BOM,1,GOI-BOM
G8 332,GOI,BOM,5,GOI-BOM
G8 372,GOI,BOM,5,GOI-BOM
G8 380,GOI,BOM,2,GOI-BOM
G8 381,GOI,BOM,7,GOI-BOM
G8 381,GOI,BOM,1,GOI-BOM
G8 152,GAU,DEL,6,GAU-DEL
G8 758,GAU,DEL,2,GAU-DEL
G8 546,GAU,CCU,7,GAU-CCU
G8 677,GAU,CCU,7,GAU-CCU
G8 551,BPM,AMD,7,BPM-AMD
G8 551,BPM,AMD,7,BPM-AMD
G8 121,BPM,BLR,5,BPM-BLR
G8 503,BPM,MAA,5,BPM-MAA
G8 424,BPM,DEL,1,BPM-DEL
G8 424,BPM,DEL,6,BPM-DEL
G8 424,BPM,DEL,7,BPM-DEL
G8 424,BPM,DEL,7,BPM-DEL
G8 426,BPM,DEL,7,BPM-DEL
G8 507,BPM,GOI,7,BPM-GOI
G8 661,BPM,GOI,1,BPM-GOI
G8 506,BPM,GOI,6,BPM-GOI
G8 506,BPM,GOI,7,BPM-GOI
G8 813,BPM,GOI,1,BPM-GOI
G8 504,BPM,JAI,7,BPM-JAI
G8 504,BPM,JAI,7,BPM-JAI
G8 501,BPM,COK,1,BPM-COK
G8 1875,BPM,BOM,6,BPM-BOM
G8 1839,BPM,SAG,7,BPM-SAG
G8 1839,BPM,SAG,7,BPM-SAG
G8 1878,BPM,STV,7,BPM-STV
G8 1845,BPM,TIR,1,BPM-TIR
G8 1873,BPM,VTZ,4,BPM-VTZ
G8 708,JAI,AMD,3,JAI-AMD
G8 807,JAI,BLR,7,JAI-BLR
G8 807,JAI,BLR,7,JAI-BLR
G8 807,JAI,BLR,7,JAI-BLR
G8 807,JAI,BLR,7,JAI-BLR
G8 506,JAI,BPM,1,JAI-BPM
G8 506,JAI,BPM,4,JAI-BPM
G8 506,JAI,BPM,1,JAI-BPM
G8 702,JAI,CCU,2,JAI-CCU
G8 703,JAI,CCU,7,JAI-CCU
G8 2608,JAI,BOM,7,JAI-BOM
G8 389,JAI,BOM,4,JAI-BOM
G8 171,IXJ,DEL,6,IXJ-DEL
G8 196,IXJ,DEL,6,IXJ-DEL
G8 287,IXJ,SXR,5,IXJ-SXR
G8 287,IXJ,SXR,1,IXJ-SXR
G8 287,IXJ,SXR,6,IXJ-SXR
G8 287,IXJ,SXR,7,IXJ-SXR
G8 287,IXJ,SXR,1,IXJ-SXR
G8 950,IXJ,SXR,4,IXJ-SXR
G8 287,IXJ,SXR,3,IXJ-SXR
G8 950,IXJ,SXR,7,IXJ-SXR
G8 368,CNN,BOM,6,CNN-BOM
G8 734,COK,AMD,1,COK-AMD
G8 502,COK,BPM,6,COK-BPM
G8 345,COK,BOM,7,COK-BOM
G8 348,COK,BOM,7,COK-BOM
G8 665,CCU,IXA,7,CCU-IXA
G8 537,CCU,AMD,7,CCU-AMD
G8 538,CCU,IXB,7,CCU-IXB
G8 818,CCU,BLR,7,CCU-BLR
G8 102,CCU,DEL,2,CCU-DEL
G8 102,CCU,DEL,3,CCU-DEL
G8 102,CCU,DEL,6,CCU-DEL
G8 227,CCU,DEL,1,CCU-DEL
G8 532,CCU,GAU,7,CCU-GAU
G8 676,CCU,GAU,1,CCU-GAU
G8 701,CCU,JAI,7,CCU-JAI
G8 704,CCU,JAI,7,CCU-JAI
G8 299,CCU,LKO,2,CCU-LKO
G8 512,CCU,BOM,1,CCU-BOM
G8 101,CCU,IXZ,7,CCU-IXZ
G8 101,CCU,IXZ,7,CCU-IXZ
G8 101,CCU,IXZ,7,CCU-IXZ
G8 114,CCU,IXZ,7,CCU-IXZ
G8 393,CCU,PNQ,3,CCU-PNQ
G8 393,CCU,PNQ,4,CCU-PNQ
G8 393,CCU,PNQ,7,CCU-PNQ
G8 393,CCU,PNQ,7,CCU-PNQ
G8 393,CCU,PNQ,7,CCU-PNQ
G8 393,CCU,PNQ,7,CCU-PNQ
G8 1865,CCU,STV,7,CCU-STV
G8 1868,CCU,STV,7,CCU-STV
G8 206,IXL,DEL,7,IXL-DEL
G8 204,IXL,DEL,3,IXL-DEL
G8 220,IXL,DEL,4,IXL-DEL
G8 226,IXL,DEL,7,IXL-DEL
G8 357,IXL,SXR,7,IXL-SXR
G8 386,IXL,SXR,1,IXL-SXR
G8 357,IXL,SXR,1,IXL-SXR
G8 357,IXL,SXR,1,IXL-SXR
G8 357,IXL,SXR,1,IXL-SXR
G8 138,LKO,AMD,6,LKO-AMD
G8 110,LKO,AMD,1,LKO-AMD
